name,isin,type,dtcreated
Heidelberg Pharma AG,DE000A11QVV0,0,2016-06-02 13:48:21
Heidelberg Pharma AG,DE000A11QVV0,0,2016-06-02 13:48:21
Bilfinger SE,DE0005909006,0,2016-06-02 13:51:28
Bilfinger SE,DE0005909006,0,2016-06-02 13:51:28
Bremer Landesbank Kreditanstalt Oldenburg -Girozentrale-,XC000A1ELUR9,0,2016-06-02 17:16:26
Bremer Landesbank Kreditanstalt Oldenburg -Girozentrale-,XC000A1ELUR9,0,2016-06-02 17:16:26
Energiedienst Holding AG,CH0039651184,0,2016-06-02 17:39:23
Vtion Wireless Technology AG,DE000CHEN993,0,2016-06-02 17:52:51
Vtion Wireless Technology AG,DE000CHEN993,0,2016-06-02 17:52:51
shaPE Capital AG,CH0012885841,0,2016-06-03 09:45:08
shaPE Capital AG,CH0012885841,0,2016-06-03 09:45:08
Vascory AG,DE0007786303,0,2016-06-03 16:32:35
Jungfraubahn Holding AG,CH0017875789,0,2016-06-04 20:00:09
Jungfraubahn Holding AG,CH0017875789,0,2016-06-04 20:00:09
STADA Arzneimittel AG,DE0007251803,0,2016-06-05 18:52:51
STADA Arzneimittel AG,DE0007251803,0,2016-06-05 18:52:51
Singulus Technologies AG,DE000A1681X5,0,2016-06-06 00:50:06
Singulus Technologies AG,DE000A1681X5,0,2016-06-06 00:50:06
MARNA Beteiligungen AG,DE000A0H1GY2,0,2016-06-06 16:28:56
MARNA Beteiligungen AG,DE000A0H1GY2,0,2016-06-06 16:28:56
Asian Bamboo AG,DE000A0M6M79,0,2016-06-06 18:21:00
Hypoport AG,DE0005493365,0,2016-06-07 16:05:36
Hypoport AG,DE0005493365,0,2016-06-07 16:05:36
mybet Holding SE,DE000A2LQ009,0,2016-06-07 17:00:52
mybet Holding SE,DE000A2LQ009,0,2016-06-07 17:00:52
NEXR Technologies SE,DE000A1K03W5,0,2016-06-07 17:27:35
pferdewetten.de AG,DE000A2YN777,0,2016-06-07 19:11:45
11880 Solutions AG,DE0005118806,0,2016-06-08 13:57:41
11880 Solutions AG,DE0005118806,0,2016-06-08 13:57:41
STRATEC SE,DE000STRA555,0,2016-06-08 14:36:01
STRATEC SE,DE000STRA555,0,2016-06-08 14:36:01
Bochum-Gelsenkirchener Straßenbahnen Aktiengesellschaft,DE0008216003,0,2016-06-08 15:25:46
KAP AG,DE0006208408,0,2016-06-08 15:50:26
ACRON HELVETIA VII Immobilien AG,CH0049813634,0,2016-06-08 18:00:09
Hamburg Commercial Bank AG,DE000HSH2H15,0,2016-06-08 20:11:39
Hamburg Commercial Bank AG,DE000HSH2H15,0,2016-06-08 20:11:39
Resparcs Funding Limited Partnership I,XS0159207850,0,2016-06-08 20:47:23
HSH N Funding II Limited Partnership,XS0221141400,0,2016-06-08 20:48:32
Singulus Technologies AG,DE000A1681X5,0,2016-06-09 01:30:06
Singulus Technologies AG,DE000A1681X5,0,2016-06-09 01:30:06
IMMOFINANZ AG,AT0000A21KS2,0,2016-06-09 08:16:56
IMMOFINANZ AG,AT0000A21KS2,0,2016-06-09 08:16:56
MOLOGEN AG,DE000A2LQ900,0,2016-06-09 11:28:05
MOLOGEN AG,DE000A2LQ900,0,2016-06-09 11:28:05
ZhongDe Waste Technology AG,DE000ZDWT018,0,2016-06-09 12:54:00
ZhongDe Waste Technology AG,DE000ZDWT018,0,2016-06-09 12:54:00
Einhell Germany AG,DE0005654933,0,2016-06-09 13:30:36
Einhell Germany AG,DE0005654933,0,2016-06-09 13:30:36
Accu Holding AG,CH0001366332,0,2016-06-09 17:10:07
Airbus SE,NL0000235190,0,2016-06-09 18:51:17
Mühl Product & Service AG,DE0006628100,0,2016-06-10 07:59:05
Airbus SE,NL0000235190,0,2016-06-10 08:19:45
Axel Springer SE,DE0005501357,0,2016-06-10 10:10:41
Axel Springer SE,DE0005501357,0,2016-06-10 10:10:41
Schaltbau Holding AG,DE000A2NBTL2,0,2016-06-10 14:25:01
Schaltbau Holding AG,DE000A2NBTL2,0,2016-06-10 14:25:01
ADLER Real Estate AG,DE0005008007,0,2016-06-10 14:52:16
ADLER Real Estate AG,DE0005008007,0,2016-06-10 14:52:16
Sandpiper Digital Payments AG,CH0033050961,0,2016-06-10 20:00:10
Sandpiper Digital Payments AG,CH0033050961,0,2016-06-10 20:00:10
Manz AG,DE000A0JQ5U3,0,2016-06-11 15:42:26
Manz AG,DE000A0JQ5U3,0,2016-06-11 15:42:26
Highlight Event and Entertainment AG,CH0003583256,0,2016-06-13 17:33:22
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2016-06-13 19:35:51
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2016-06-13 19:35:51
Private Equity Holding AG,CH0006089921,0,2016-06-14 08:00:00
Private Equity Holding AG,CH0006089921,0,2016-06-14 08:00:00
Private Equity Holding AG,CH0006089921,0,2016-06-14 08:00:00
Orbis AG,DE0005228779,0,2016-06-14 09:33:16
AEVIS VICTORIA SA,CH0478634105,0,2016-06-14 17:32:08
AEVIS VICTORIA SA,CH0478634105,0,2016-06-14 17:32:08
AEVIS VICTORIA SA,CH0478634105,0,2016-06-14 17:32:08
Accu Holding AG,CH0001366332,0,2016-06-14 17:33:09
VBH Holding GmbH,DE000A161002,0,2016-06-14 18:24:01
Highlight Event and Entertainment AG,CH0003583256,0,2016-06-15 07:15:28
ADLER Real Estate AG,DE0005008007,0,2016-06-15 08:00:35
ADLER Real Estate AG,DE0005008007,0,2016-06-15 08:00:35
Steinhoff International Holdings N.V.,NL0011375019,0,2016-06-15 11:10:05
Clere AG,DE000A2AA402,0,2016-06-15 11:19:25
mybet Holding SE,DE000A2LQ009,0,2016-06-15 13:08:45
mybet Holding SE,DE000A2LQ009,0,2016-06-15 13:08:45
Medios AG,DE000A1MMCC8,0,2016-06-15 14:51:51
Steinhoff International Holdings N.V.,NL0011375019,0,2016-06-15 18:35:35
Private Equity Holding AG,CH0006089921,0,2016-06-16 08:00:00
Private Equity Holding AG,CH0006089921,0,2016-06-16 08:00:00
Private Equity Holding AG,CH0006089921,0,2016-06-16 08:00:00
Private Equity Holding AG,CH0006089921,0,2016-06-16 08:00:00
Clere AG,DE000A2AA402,0,2016-06-16 10:02:12
Kuros Biosciences AG,CH0011025217,0,2016-06-16 14:38:43
Kuros Biosciences AG,CH0011025217,0,2016-06-16 14:38:43
Highlight Event and Entertainment AG,CH0003583256,0,2016-06-16 17:32:23
Goldbach Group AG,CH0004870942,0,2016-06-16 19:00:08
Goldbach Group AG,CH0004870942,0,2016-06-16 19:00:08
KROMI Logistik AG,DE000A0KFUJ5,0,2016-06-16 22:16:11
KROMI Logistik AG,DE000A0KFUJ5,0,2016-06-16 22:16:11
ISARIA Wohnbau AG,DE000A1E8H38,0,2016-06-17 08:11:17
ISARIA Wohnbau AG,DE000A1E8H38,0,2016-06-17 08:11:17
NEXR Technologies SE,DE000A1K03W5,0,2016-06-17 10:03:06
NEXR Technologies SE,DE000A1K03W5,0,2016-06-17 10:06:00
PAION AG,DE000A0B65S3,0,2016-06-19 17:44:22
PAION AG,DE000A0B65S3,0,2016-06-19 17:44:22
WCM Beteiligungs- und Grundbesitz-AG,DE000A1X3X33,0,2016-06-20 14:05:34
WCM Beteiligungs- und Grundbesitz-AG,DE000A1X3X33,0,2016-06-20 14:05:34
Elanix Biotechnologies AG,DE000A0WMJQ4,0,2016-06-20 18:36:35
Decheng Technology AG,DE000A1YDDM9,0,2016-06-20 19:20:01
Decheng Technology AG,DE000A1YDDM9,0,2016-06-20 19:20:01
Neschen AG,DE0005021307,0,2016-06-20 21:48:50
Leclanché SA,CH0110303119,0,2016-06-21 06:40:09
Leclanché SA,CH0110303119,0,2016-06-21 06:40:09
KION GROUP AG,DE000KGX8881,0,2016-06-21 07:40:01
KION GROUP AG,DE000KGX8881,0,2016-06-21 07:40:01
CropEnergies AG,DE000A0LAUP1,0,2016-06-21 08:00:20
CropEnergies AG,DE000A0LAUP1,0,2016-06-21 08:00:20
Neschen AG,DE0005021307,0,2016-06-21 11:08:51
CHORUS Clean Energy AG,DE000A12UL56,0,2016-06-22 08:31:06
CHORUS Clean Energy AG,DE000A12UL56,0,2016-06-22 08:31:06
Deutsche Konsum REIT-AG,DE000A14KRD3,0,2016-06-22 10:07:56
Deutsche Konsum REIT-AG,DE000A14KRD3,0,2016-06-22 10:07:56
Ahlers AG,DE0005009740,0,2016-06-22 17:07:06
Ahlers AG,DE0005009740,0,2016-06-22 17:07:06
Kuros Biosciences AG,CH0011025217,0,2016-06-23 18:31:39
Kuros Biosciences AG,CH0011025217,0,2016-06-23 18:31:39
NEW VALUE AG,CH0010819867,0,2016-06-23 20:00:09
NEW VALUE AG,CH0010819867,0,2016-06-23 20:00:09
Airopack Technology Group AG,CH0242606942,0,2016-06-23 20:01:02
Henkel AG & Co. KGaA,DE0006048432,0,2016-06-24 06:36:25
Henkel AG & Co. KGaA,DE0006048432,0,2016-06-24 06:36:25
Medisana GmbH,DE0005492540,0,2016-06-24 12:35:20
Steinhoff International Holdings N.V.,NL0011375019,0,2016-06-24 13:36:41
Travel24.com AG,DE000A0L1NQ8,0,2016-06-24 16:12:30
elumeo SE,DE000A11Q059,0,2016-06-24 17:59:11
elumeo SE,DE000A11Q059,0,2016-06-24 17:59:11
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2016-06-24 19:18:51
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2016-06-24 19:18:51
PAION AG,DE000A0B65S3,0,2016-06-24 19:26:21
PAION AG,DE000A0B65S3,0,2016-06-24 19:26:21
Expedeon AG,DE000A2YN801,0,2016-06-24 21:30:06
Expedeon AG,DE000A2YN801,0,2016-06-24 21:30:06
Fresenius SE & Co. KGaA,DE0005785604,0,2016-06-26 19:30:52
Fresenius SE & Co. KGaA,DE0005785604,0,2016-06-26 19:30:52
K+S Aktiengesellschaft,DE000KSAG888,0,2016-06-27 12:21:14
K+S Aktiengesellschaft,DE000KSAG888,0,2016-06-27 12:21:14
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2016-06-27 15:42:25
DEAG Deutsche Entertainment Aktiengesellschaft,DE000A0Z23G6,0,2016-06-27 15:42:25
DF Deutsche Forfait AG,DE000A2AA204,0,2016-06-27 16:47:11
DF Deutsche Forfait AG,DE000A2AA204,0,2016-06-27 16:47:11
Kuros Biosciences AG,CH0011025217,0,2016-06-28 07:00:10
Kuros Biosciences AG,CH0011025217,0,2016-06-28 07:00:10
Hapag-Lloyd AG,DE000HLAG475,0,2016-06-28 14:59:11
Hapag-Lloyd AG,DE000HLAG475,0,2016-06-28 14:59:11
Salzgitter AG,DE0006202005,0,2016-06-28 15:12:31
Salzgitter AG,DE0006202005,0,2016-06-28 15:12:31
pferdewetten.de AG,DE000A2YN777,0,2016-06-28 18:02:18
KUKA Aktiengesellschaft,DE0006204407,0,2016-06-28 19:01:06
KUKA Aktiengesellschaft,DE0006204407,0,2016-06-28 19:01:06
DF Deutsche Forfait AG,DE000A2AA204,0,2016-06-28 19:12:27
DF Deutsche Forfait AG,DE000A2AA204,0,2016-06-28 19:12:27
SKW Stahl-Metallurgie Holding AG,DE000SKWM021,0,2016-06-28 19:27:51
SKW Stahl-Metallurgie Holding AG,DE000SKWM021,0,2016-06-28 19:27:51
METRIC mobility solutions AG,DE000A1X3X66,0,2016-06-28 20:55:05
METRIC mobility solutions AG,DE000A1X3X66,0,2016-06-28 20:55:05
Südzucker AG,DE0007297004,0,2016-06-29 08:08:59
Südzucker AG,DE0007297004,0,2016-06-29 08:08:59
Deutsche Konsum REIT-AG,DE000A14KRD3,0,2016-06-29 18:13:05
Wirecard AG,DE0007472060,0,2016-06-29 18:20:16
Wirecard AG,DE0007472060,0,2016-06-29 18:20:16
SKW Stahl-Metallurgie Holding AG,DE000SKWM021,0,2016-06-29 18:29:31
SKW Stahl-Metallurgie Holding AG,DE000SKWM021,0,2016-06-29 18:29:31
Expedeon AG,DE000A2YN801,0,2016-06-29 19:00:06
Expedeon AG,DE000A2YN801,0,2016-06-29 19:00:06
FORIS AG,DE0005775803,0,2016-06-29 21:34:05
TAG Immobilien AG,DE0008303504,0,2016-06-30 08:12:17
TAG Immobilien AG,DE0008303504,0,2016-06-30 08:12:17
Dürr Aktiengesellschaft,DE0005565204,0,2016-06-30 13:32:01
Dürr Aktiengesellschaft,DE0005565204,0,2016-06-30 13:32:01
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2016-06-30 14:48:07
SNP Schneider-Neureither & Partner SE,DE0007203705,0,2016-06-30 14:48:07
Greiffenberger AG,DE0005897300,0,2016-06-30 16:43:36
United Internet AG,DE0005089031,0,2016-06-30 17:27:02
United Internet AG,DE0005089031,0,2016-06-30 17:27:02
shaPE Capital AG,CH0012885841,0,2016-06-30 19:24:13
shaPE Capital AG,CH0012885841,0,2016-06-30 19:24:13
Epigenomics AG,DE000A11QW50,0,2016-06-30 21:17:37
Epigenomics AG,DE000A11QW50,0,2016-06-30 21:17:37
nebag ag,CH0005059438,0,2016-07-01 05:00:09
MARNA Beteiligungen AG,DE000A0H1GY2,0,2016-07-01 13:10:06
MARNA Beteiligungen AG,DE000A0H1GY2,0,2016-07-01 13:10:06
Neschen AG,DE0005021307,0,2016-07-01 14:45:06
Asian Bamboo AG,DE000A0M6M79,0,2016-07-01 16:15:45
Neschen AG,DE0005021307,0,2016-07-01 16:25:51
DF Deutsche Forfait AG,DE000A2AA204,0,2016-07-01 17:16:41
DF Deutsche Forfait AG,DE000A2AA204,0,2016-07-01 17:16:41
Peach Property Group AG,CH0118530366,0,2016-07-01 18:00:13
Peach Property Group AG,CH0118530366,0,2016-07-01 18:00:13
METRIC mobility solutions AG,DE000A1X3X66,0,2016-07-01 19:00:07
METRIC mobility solutions AG,DE000A1X3X66,0,2016-07-01 19:00:07
SinnerSchrader AG,DE0005141907,0,2016-07-04 14:40:43
SinnerSchrader AG,DE0005141907,0,2016-07-04 14:40:43
NEW VALUE AG,CH0010819867,0,2016-07-04 17:45:10
NEW VALUE AG,CH0010819867,0,2016-07-04 17:45:10
Endor AG,DE0005491666,0,2016-07-04 18:22:31
Von Roll Holding AG,CH0003245351,0,2016-07-05 07:30:14
Von Roll Holding AG,CH0003245351,0,2016-07-05 07:30:14
Baumaterialien-Handelsgesellschaft AG,DE0005170203,0,2016-07-05 09:10:06
mybet Holding SE,DE000A2LQ009,0,2016-07-05 12:50:17
mybet Holding SE,DE000A2LQ009,0,2016-07-05 12:50:17
NanoRepro AG,DE0006577109,0,2016-07-05 14:00:06
KTG Agrar SE,DE000A0DN1J4,0,2016-07-05 14:01:22
ADLER Real Estate AG,DE0005008007,0,2016-07-05 16:10:12
ADLER Real Estate AG,DE0005008007,0,2016-07-05 16:10:12
Stabilus S.A.,LU1066226637,0,2016-07-05 17:48:31
Stabilus S.A.,LU1066226637,0,2016-07-05 17:48:31
LifeWatch AG,CH0012815459,0,2016-07-06 07:00:15
LifeWatch AG,CH0012815459,0,2016-07-06 07:00:15
Stabilus S.A.,LU1066226637,0,2016-07-06 09:47:23
Stabilus S.A.,LU1066226637,0,2016-07-06 09:47:23
Custodia Holding AG,DE0006496003,0,2016-07-06 12:31:16
Amira Verwaltungs AG,DE0007647000,0,2016-07-06 13:29:36
Nymphenburg Immobilien Aktiengesellschaft,DE0006495104,0,2016-07-06 14:05:47
Beate Uhse Aktiengesellschaft,DE0007551400,0,2016-07-06 15:21:36
DF Deutsche Forfait AG,DE000A2AA204,0,2016-07-06 16:19:28
DF Deutsche Forfait AG,DE000A2AA204,0,2016-07-06 16:19:28
mwb fairtrade Wertpapierhandelsbank AG,DE0006656101,0,2016-07-06 18:04:27
Energiedienst Holding AG,CH0039651184,0,2016-07-06 18:06:23
flatex AG,DE000FTG1111,0,2016-07-06 18:28:42
CCG Cool Chain Group Holding AG,DE000A0KAH37,0,2016-07-07 11:41:16
Zug Estates Holding AG,CH0148052126,0,2016-07-07 18:07:38
Airopack Technology Group AG,CH0242606942,0,2016-07-07 20:13:53
Bochum-Gelsenkirchener Straßenbahnen Aktiengesellschaft,DE0008216003,0,2016-07-08 07:55:36
Private Equity Holding AG,CH0006089921,0,2016-07-08 08:00:00
Private Equity Holding AG,CH0006089921,0,2016-07-08 08:00:00
Beate Uhse Aktiengesellschaft,DE0007551400,0,2016-07-08 10:54:36
Jubii Europe N.V.,NL0000233195,0,2016-07-08 13:37:11
METRIC mobility solutions AG,DE000A1X3X66,0,2016-07-08 13:43:47
METRIC mobility solutions AG,DE000A1X3X66,0,2016-07-08 13:43:47
SPARTA AG,DE000A0NK3W4,0,2016-07-08 16:17:31
alstria office REIT-AG,DE000A0LD2U1,0,2016-07-08 20:05:17
alstria office REIT-AG,DE000A0LD2U1,0,2016-07-08 20:05:17
Deutsche Börse AG,DE0005810055,0,2016-07-10 22:14:44
Deutsche Börse AG,DE0005810055,0,2016-07-10 22:14:44
nebag ag,CH0005059438,0,2016-07-11 06:00:09
ADLER Real Estate AG,DE0005008007,0,2016-07-11 09:44:58
ADLER Real Estate AG,DE0005008007,0,2016-07-11 09:44:58
IDENTEC GROUP AG,DE000A1G82U1,0,2016-07-11 10:00:06
Aroundtown SA,LU1673108939,0,2016-07-11 10:55:36
Klöckner & Co SE,DE000KC01000,0,2016-07-11 11:55:44
Klöckner & Co SE,DE000KC01000,0,2016-07-11 11:55:44
STADA Arzneimittel AG,DE0007251803,0,2016-07-11 13:17:18
STADA Arzneimittel AG,DE0007251803,0,2016-07-11 13:17:18
Deutsche Börse AG,DE0005810055,0,2016-07-11 13:56:22
Deutsche Börse AG,DE0005810055,0,2016-07-11 13:56:22
Varengold Bank AG,DE0005479307,0,2016-07-11 16:25:47
Varengold Bank AG,DE0005479307,0,2016-07-11 16:25:47
HORNBACH Baumarkt AG,DE0006084403,0,2016-07-11 16:36:53
HORNBACH Baumarkt AG,DE0006084403,0,2016-07-11 16:36:53
Smart Solutions Holding GmbH,DE000A1X3MS7,0,2016-07-11 17:13:52
MOLOGEN AG,DE000A2LQ900,0,2016-07-11 17:20:53
MOLOGEN AG,DE000A2LQ900,0,2016-07-11 17:20:53
Aroundtown SA,LU1673108939,0,2016-07-11 17:46:25
VERIANOS Real Estate Aktiengesellschaft,DE000A0Z2Y48,0,2016-07-11 17:56:12
ADLER Real Estate AG,DE0005008007,0,2016-07-11 19:29:34
ADLER Real Estate AG,DE0005008007,0,2016-07-11 19:29:34
Daimler AG,DE0007100000,0,2016-07-11 20:00:59
Daimler AG,DE0007100000,0,2016-07-11 20:00:59
AREAL Immobilien und Beteiligungs-AG,DE000A1RFGW0,0,2016-07-12 08:52:11
mybet Holding SE,DE000A2LQ009,0,2016-07-12 10:48:01
mybet Holding SE,DE000A2LQ009,0,2016-07-12 11:33:41
Bayreuther Bierbrauerei AG,DE0005199103,0,2016-07-12 11:54:35
CO.DON AG,DE000A1K0227,0,2016-07-12 12:54:22
ifa systems AG,DE0007830788,0,2016-07-12 17:37:02
LION E-Mobility AG,CH0132594711,0,2016-07-12 19:23:21
LION E-Mobility AG,CH0132594711,0,2016-07-12 19:23:21
Steinhoff International Holdings N.V.,NL0011375019,0,2016-07-13 08:56:42
Mars One Ventures AG,CH0132106482,0,2016-07-13 09:30:07
Mars One Ventures AG,CH0132106482,0,2016-07-13 09:30:07
Basler AG,DE0005102008,0,2016-07-13 10:03:48
Basler AG,DE0005102008,0,2016-07-13 10:03:48
KTG Agrar SE,DE000A0DN1J4,0,2016-07-13 11:30:17
KTG Agrar SE,DE000A0DN1J4,0,2016-07-13 11:30:17
NANOGATE SE,DE000A0JKHC9,0,2016-07-13 17:43:52
NANOGATE SE,DE000A0JKHC9,0,2016-07-13 17:43:52
IFA Hotel & Touristik AG,DE0006131204,0,2016-07-13 20:59:31
Aureum Realwert AG,DE000A0N3FJ3,0,2016-07-13 21:20:06
Software AG,DE000A2GS401,0,2016-07-13 22:30:58
Software AG,DE000A2GS401,0,2016-07-13 22:30:58
DATAGROUP SE,DE000A0JC8S7,0,2016-07-14 06:59:08
DATAGROUP SE,DE000A0JC8S7,0,2016-07-14 06:59:08
SAF-HOLLAND S.A.,LU0307018795,0,2016-07-14 07:03:42
SAF-HOLLAND S.A.,LU0307018795,0,2016-07-14 07:03:42
NANOGATE SE,DE000A0JKHC9,0,2016-07-14 09:44:51
NANOGATE SE,DE000A0JKHC9,0,2016-07-14 09:44:51
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-07-14 11:42:53
SolarWorld AG i.I.,DE000A1YCMM2,0,2016-07-14 11:42:53
WASGAU Produktions & Handels AG,DE0007016008,0,2016-07-14 13:08:01
Ringmetall Aktiengesellschaft,DE0006001902,0,2016-07-14 17:37:06
Ringmetall Aktiengesellschaft,DE0006001902,0,2016-07-14 17:37:06
Deutsche Konsum REIT-AG,DE000A14KRD3,0,2016-07-14 17:44:30
Drägerwerk AG & Co. KGaA,DE0005550602,0,2016-07-14 21:10:52
Drägerwerk AG & Co. KGaA,DE0005550602,0,2016-07-14 21:10:52
Travel24.com AG,DE000A0L1NQ8,0,2016-07-14 21:49:46
Expedeon AG,DE000A2YN801,0,2016-07-14 22:34:18
Expedeon AG,DE000A2YN801,0,2016-07-14 22:34:18
Ringmetall Aktiengesellschaft,DE0006001902,0,2016-07-15 06:47:57
Ringmetall Aktiengesellschaft,DE0006001902,0,2016-07-15 06:47:57
Kontron S&T AG,DE0006053952,0,2016-07-15 07:51:08
Kontron S&T AG,DE0006053952,0,2016-07-15 07:51:08
ad pepper media International N.V.,NL0000238145,0,2016-07-15 09:01:03
ad pepper media International N.V.,NL0000238145,0,2016-07-15 09:01:03
Fabasoft AG,AT0000785407,0,2016-07-15 11:25:05
Fabasoft AG,AT0000785407,0,2016-07-15 11:25:05
Fabasoft AG,AT0000785407,0,2016-07-15 11:26:12
Fabasoft AG,AT0000785407,0,2016-07-15 11:26:12
H&R GmbH & Co. KGaA,DE000A2E4T77,0,2016-07-15 12:02:49
H&R GmbH & Co. KGaA,DE000A2E4T77,0,2016-07-15 12:02:49
Hypoport AG,DE0005493365,0,2016-07-15 16:23:08
Hypoport AG,DE0005493365,0,2016-07-15 16:23:08
Energiedienst Holding AG,CH0039651184,0,2016-07-15 17:36:58
Northern Bitcoin AG,DE000A0SMU87,0,2016-07-15 17:46:36
Singulus Technologies AG,DE000A1681X5,0,2016-07-15 18:31:23
Singulus Technologies AG,DE000A1681X5,0,2016-07-15 18:31:23
Hapag-Lloyd AG,DE000HLAG475,0,2016-07-18 08:05:28
Hapag-Lloyd AG,DE000HLAG475,0,2016-07-18 08:05:28
FORIS AG,DE0005775803,0,2016-07-18 08:35:47
Hapag-Lloyd AG,DE000HLAG475,0,2016-07-18 08:55:39
Hapag-Lloyd AG,DE000HLAG475,0,2016-07-18 08:55:39
Wacker Chemie AG,DE000WCH8881,0,2016-07-18 11:51:59
Wacker Chemie AG,DE000WCH8881,0,2016-07-18 11:51:59
VERBUND AG,AT0000746409,0,2016-07-18 12:03:11
VERBUND AG,AT0000746409,0,2016-07-18 12:03:11
Singulus Technologies AG,DE000A1681X5,0,2016-07-18 13:34:53
Singulus Technologies AG,DE000A1681X5,0,2016-07-18 13:34:53
init innovation in traffic systems SE,DE0005759807,0,2016-07-18 16:17:43
init innovation in traffic systems SE,DE0005759807,0,2016-07-18 16:17:43
Nexway AG,DE000A2E3707,0,2016-07-18 16:41:18
Nexway AG,DE000A2E3707,0,2016-07-18 16:41:18
CREATON GmbH,DE0005483036,0,2016-07-18 17:27:52
KION GROUP AG,DE000KGX8881,0,2016-07-18 18:36:09
KION GROUP AG,DE000KGX8881,0,2016-07-18 18:36:09
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-07-18 20:18:03
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-07-18 20:18:03
KION GROUP AG,DE000KGX8881,0,2016-07-18 21:44:08
KION GROUP AG,DE000KGX8881,0,2016-07-18 21:44:08
Zalando SE,DE000ZAL1111,0,2016-07-19 00:53:17
Zalando SE,DE000ZAL1111,0,2016-07-19 00:53:17
Evotec SE,DE0005664809,0,2016-07-19 09:54:44
Evotec SE,DE0005664809,0,2016-07-19 09:54:44
Fyber N.V.,NL0012377394,0,2016-07-19 13:12:11
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-07-19 14:00:47
Deutsche Rohstoff AG,DE000A0XYG76,0,2016-07-19 14:00:47
Clere AG,DE000A2AA402,0,2016-07-19 17:46:38
Clere AG,DE000A2AA402,0,2016-07-19 17:46:38
secunet Security Networks AG,DE0007276503,0,2016-07-19 18:21:52
secunet Security Networks AG,DE0007276503,0,2016-07-19 18:21:52
ADO Properties S.A.,LU1250154413,0,2016-07-20 08:52:27
ADO Properties S.A.,LU1250154413,0,2016-07-20 08:52:27
Neschen AG,DE0005021307,0,2016-07-20 11:00:22
Neschen AG,DE0005021307,0,2016-07-20 11:00:22
Volkswagen AG,DE0007664039,0,2016-07-20 11:05:40
Volkswagen AG,DE0007664039,0,2016-07-20 11:05:40
Porsche Automobil Holding SE,DE000PAH0038,0,2016-07-20 11:08:33
Porsche Automobil Holding SE,DE000PAH0038,0,2016-07-20 11:08:33
FinLab AG,DE0001218063,0,2016-07-20 16:16:57
FinLab AG,DE0001218063,0,2016-07-20 16:16:57
Scholz Holding GmbH,AT0000A0U9J2,0,2016-07-20 19:19:11
Scholz Holding GmbH,AT0000A0U9J2,0,2016-07-20 19:19:11
Deutsche Lufthansa AG,DE0008232125,0,2016-07-20 20:20:13
Deutsche Lufthansa AG,DE0008232125,0,2016-07-20 20:20:13
STEICO SE,DE000A0LR936,0,2016-07-20 21:30:08
STEICO SE,DE000A0LR936,0,2016-07-20 21:30:08
AEVIS VICTORIA SA,CH0478634105,0,2016-07-21 07:15:08
AEVIS VICTORIA SA,CH0478634105,0,2016-07-21 07:15:08
AEVIS VICTORIA SA,CH0478634105,0,2016-07-21 07:15:08
Royalbeach Spielwaren & Sportartikel Vertriebs GmbH,DE000A161LJ8,0,2016-07-21 13:13:07
KTG Agrar SE,DE000A0DN1J4,0,2016-07-21 15:32:33
KTG Agrar SE,DE000A0DN1J4,0,2016-07-21 15:32:33
Leoni AG,DE0005408884,0,2016-07-21 16:22:20
Leoni AG,DE0005408884,0,2016-07-21 16:22:20
FinLab AG,DE0001218063,0,2016-07-21 16:40:08
FinLab AG,DE0001218063,0,2016-07-21 16:40:08
ElringKlinger AG,DE0007856023,0,2016-07-21 17:33:03
ElringKlinger AG,DE0007856023,0,2016-07-21 17:33:03
KUKA Aktiengesellschaft,DE0006204407,0,2016-07-21 18:32:49
KUKA Aktiengesellschaft,DE0006204407,0,2016-07-21 18:32:49
Fabasoft AG,AT0000785407,0,2016-07-21 18:39:21
Fabasoft AG,AT0000785407,0,2016-07-21 18:39:21
Fabasoft AG,AT0000785407,0,2016-07-21 18:40:06
Fabasoft AG,AT0000785407,0,2016-07-21 18:40:06
Mobimo Holding AG,CH0011108872,0,2016-07-21 19:00:09
Mobimo Holding AG,CH0011108872,0,2016-07-21 19:00:09
Mobimo Holding AG,CH0011108872,0,2016-07-21 19:00:09
DO & CO Aktiengesellschaft,AT0000818802,0,2016-07-21 19:19:32
DO & CO Aktiengesellschaft,AT0000818802,0,2016-07-21 19:19:32
Intertainment AG,DE0006223605,0,2016-07-21 20:19:26
Medisana GmbH,DE0005492540,0,2016-07-21 21:30:21
Heidelberger Druckmaschinen AG,DE0007314007,0,2016-07-22 10:57:54
Heidelberger Druckmaschinen AG,DE0007314007,0,2016-07-22 10:57:54
Northern Bitcoin AG,DE000A0SMU87,0,2016-07-22 11:47:10
Endor AG,DE0005491666,0,2016-07-22 18:07:51
KTG Agrar SE,DE000A0DN1J4,0,2016-07-22 19:13:16
